moodle  (All Fields)
Time span:1945-2021. 

"Title","Authors","Corporate Authors","Editors","Book Editors","Source Title","Publication Date","Publication Year","Volume","Issue","Part Number","Supplement","Special Issue","Beginning Page","Ending Page","Article Number","DOI","Conference Title","Conference Date","Total Citations","Average per Year","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021"
"DIGITAL NATIVES: A GENERATION ZAPPING THE LESS FUN TECHNOLOGY","Sobral, Sonia Rolland","","","Chova, LG; Martinez, AL; Torres, IC","ICERI2015: 8TH INTERNATIONAL CONFERENCE OF EDUCATION, RESEARCH AND INNOVATION","2015","2015","","","","","","4303","4309","","","8th International Conference of Education, Research and Innovation (ICERI)","NOV 16-20, 2015","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"GAME BASED LEARNING","Soldatic, N.; Ristic, D.; Petric, B.; Markovic, Lj.","","","Chova, LG; Martinez, AL; Torres, IC","INTED2015: 9TH INTERNATIONAL TECHNOLOGY, EDUCATION AND DEVELOPMENT CONFERENCE","2015","2015","","","","","","6825","6829","","","9th International Technology, Education and Development Conference (INTED)","MAR 02-04, 2015","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"E-LEARNING METHOD IN CONTEXT OF MEDICAL DISCIPLINES STUDIES","Stich, Lukas; Kott, Otto","","","Chova, LG; Martinez, AL; Torres, IC","INTED2015: 9TH INTERNATIONAL TECHNOLOGY, EDUCATION AND DEVELOPMENT CONFERENCE","2015","2015","","","","","","2062","2067","","","9th International Technology, Education and Development Conference (INTED)","MAR 02-04, 2015","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"The Use of Electronic Course in Practice","Striezovska, Leontina","","","","2015 13TH INTERNATIONAL CONFERENCE ON EMERGING ELEARNING TECHNOLOGIES AND APPLICATIONS (ICETA)","2015","2015","","","","","","343","348","","","13th International Conference on Emerging eLearning Technologies and Applications (ICETA)","NOV 26-27, 2015","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"CHALLENGES OF AN E-LEARNING PLATFORM FOR TEACHING CREATIVITY","Susnea, Ioan; Pecheanu, Emilia; Costache, Sabina","","","Roceanu, I; Moldoveanu, F; TrausanMatu, S; Barbieru, D; Beligan, D; Ionita, A","RETHINKING EDUCATION BY LEVERAGING THE ELEARNING PILLAR OF THE DIGITAL AGENDA FOR EUROPE!, VOL. I","2015","2015","","","","","","376","379","","10.12753/2066-026X-15-055","11th International Scientific Conference on eLearning and Software for Education (eLSE)","APR 23-24, 2015","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"PODCASTING AS THE FIRST STEP IN m-LEARNING IMPLEMENTATION","Synytsya, Kateryna; Voychenko, Oleksii","","","Roceanu, I; Moldoveanu, F; TrausanMatu, S; Barbieru, D; Beligan, D; Ionita, A","RETHINKING EDUCATION BY LEVERAGING THE ELEARNING PILLAR OF THE DIGITAL AGENDA FOR EUROPE!, VOL. I","2015","2015","","","","","","298","304","","10.12753/2066-026X-15-044","11th International Scientific Conference on eLearning and Software for Education (eLSE)","APR 23-24, 2015","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Benchmarking for Practical Training in Computational Fluid Dynamics","Teresa Parra-Santos, M.; Castro, Francisco","","","","JOURNAL OF CASES ON INFORMATION TECHNOLOGY","JAN-MAR 2015","2015","17","1","","","","1","12","","10.4018/JCIT.2015010101","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Consecutive Interpreting Training in Groups of Foreign Students by Means of LCT and ICT Technologies","Tikhonova, Evgeniya V.; Gural, Svetlana K.; Tereshkova, Nadezhda S.","","","Fell, E","INTERNATIONAL EDUCATION AND CROSS-CULTURAL COMMUNICATION, PROBLEMS AND SOLUTIONS, IECC 2015","2015","2015","215","","","","","243","249","","10.1016/j.sbspro.2015.11.629","International Conference for International Education and Cross-cultural Communication, Problems and Solutions ((IECC)","JUN 09-11, 2015","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"TEAM WORK DEVELOPMENT ACROSS THE CURRICULUM FOR INFORMATION TECHNOLOGY STUDENTS AT LIEPAJA UNIVERSITY: PROCESSES, OUTCOMES AND LESSONS LEARNED","Tomsons, Dzintars; Jansone, Anita","","","Lubkina, V; Usca, S","SOCIETY, INTEGRATION, EDUCATION, 2015, VOL IV","2015","2015","","","","","","509","518","","10.17770/sie2015vol4.408","International Scientific Conference on Society, Integration, Education","MAY 22-23, 2015","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"New Possibilities for Adaptive Online Learning in Engineering Education","Toth, Peter","","","","2015 INTERNATIONAL CONFERENCE ON INDUSTRIAL ENGINEERING AND OPERATIONS MANAGEMENT (IEOM)","2015","2015","","","","","","","","","","2015 International Conference on Industrial Engineering and Operations Management (IEOM)","MAR 03-05, 2015","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Using learning analytics to enhance UML use case diagrams assimilation in a distance education course","Tsarmpou, Panagoula; Tambouris, Efthimios","","","","INTERNATIONAL JOURNAL OF LEARNING TECHNOLOGY","2015","2015","10","4","","","","274","290","","10.1504/IJLT.2015.074075","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"A Development of Web Information Technology of Faculty of Industrial Education in King Mongkut's Institute of Technology Ladkrabang","Tuntiwongwanich, Somkiat","","","Zhang, Y","2015 2ND INTERNATIONAL CONFERENCE ON EDUCATION AND EDUCATION RESEARCH (EER 2015), PT 1","2015","2015","5","","","","","95","100","","","2nd International Conference on Education and Education Research (EER 2015)","MAY 20-21, 2015","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"MOODLE E-LEARNING SYSTEM AND STUDENTS' PERFORMANCE IN HIGHER EDUCATION: THE CASE OF PUBLIC ADMINISTRATION PROGRAMMES","Umek, Lan; Kerzic, Damijana; Tomazevic, Nina; Aristovnik, Aleksander","","","Kommers, P; Isaias, P; Betancort, HF","PROCEEDINGS OF THE INTERNATIONAL CONFERENCE - E-LEARNING 2015","2015","2015","","","","","","97","104","","","International Conference on e-Learning","JUL 21-24, 2015","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Screencasting for Enhanced Teaching and Learning in Blended and Online Creative Writing Classes","Valeri, Laura","","","","WRITING & PEDAGOGY","2015","2015","7","1","","","","153","174","","10.1558/wap.v7i1.27497","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"EXPLORING FARMERS ACCEPTANCE OF E-LEARNING USING TECHNOLOGY ACCEPTANCE MODEL - CASE STUDY IN SRI LANKA","Vidanapathirana, N. P.; Hirimburegama, K.; Hirimburegama, W. K.; Nelka, S. A. P.","","","GomezChova, L; LopezMartinez, A; CandelTorres, I","EDULEARN15: 7TH INTERNATIONAL CONFERENCE ON EDUCATION AND NEW LEARNING TECHNOLOGIES","2015","2015","","","","","","4287","4294","","","7th International Conference on Education and New Learning Technologies (EDULEARN)","JUL 06-08, 2015","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"HOW CAN LIFELONG LEARNING SKILLS BE ASSESSED AT UNIVERSITY?","Villamide, Maria J.; Gonzalez, Javier; Dolores Carro, Maria; Garcia, Javier","","","Chova, LG; Martinez, AL; Torres, IC","INTED2015: 9TH INTERNATIONAL TECHNOLOGY, EDUCATION AND DEVELOPMENT CONFERENCE","2015","2015","","","","","","3668","3674","","","9th International Technology, Education and Development Conference (INTED)","MAR 02-04, 2015","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"COMPARISON OF STUDENTS' SATISFACTION WITH THE PEER-REVIEW WORKSHOPS BETWEEN TWO ACADEMIC YEARS IN THE SUBJECT SIMULATION AND OPTIMIZATION","Villen-Guzman, M.; Garcia-Rubio, A.; Paz-Garcia, J. M.; Diaz-Morilla, A.; Sanchez-Molina, M.; Vereda-Alonso, C.; Gomez-Lahoz, C.","","","Chova, LG; Martinez, AL; Torres, IC","ICERI2015: 8TH INTERNATIONAL CONFERENCE OF EDUCATION, RESEARCH AND INNOVATION","2015","2015","","","","","","7654","7659","","","8th International Conference of Education, Research and Innovation (ICERI)","NOV 16-20, 2015","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"SERBIAN AS A FOREIGN LANGUAGE AT THE FACULTY OF PHILOLOGY OF THE UNIVERSITY OF BELGRADE IN ONLINE LEARNING FORMAT","Vranes, Aleksandra; Markovic, Ljiljana","","","GomezChova, L; LopezMartinez, A; CandelTorres, I","EDULEARN15: 7TH INTERNATIONAL CONFERENCE ON EDUCATION AND NEW LEARNING TECHNOLOGIES","2015","2015","","","","","","7966","7975","","","7th International Conference on Education and New Learning Technologies (EDULEARN)","JUL 06-08, 2015","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"CURRENT AFFAIRS IN MANDARIN' - A STUDENT-LED TV TALKSHOW AT LSE","Xiang, C.; Moon, D.","","","Chova, LG; Martinez, AL; Torres, IC","INTED2015: 9TH INTERNATIONAL TECHNOLOGY, EDUCATION AND DEVELOPMENT CONFERENCE","2015","2015","","","","","","2668","2668","","","9th International Technology, Education and Development Conference (INTED)","MAR 02-04, 2015","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Efficient Domain Module from Electronic Textbooks Using Machine Learning Method","Yogadinesh, S.; Srihari, K.","","","","PROCEEDINGS OF THE IEEE INTERNATIONAL CONFERENCE ON SOFT-COMPUTING AND NETWORKS SECURITY (ICSNS 2015)","2015","2015","","","","","","","","","","International Conference on Soft-Computing and Network Security (ICSNS)","FEB 25-27, 2015","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"The computer laboratory Workshops "The Bases of Electronics"","Zhukov, A. A.; Dotsenko, O. A.; Kochetkova, T. D.; Novikov, S. S.; Pavlova, A. A.","","","","2015 INTERNATIONAL SIBERIAN CONFERENCE ON CONTROL AND COMMUNICATIONS (SIBCON)","2015","2015","","","","","","","","","","International Siberian Conference on Control and Communications (SIBCON)","MAY 21-23, 2015","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"An evaluation of the effectiveness of teamwork, with an emphasis on peer assessment and peer review, in an introductory engineering course","Daly, C.","","","","JOURNAL OF THE SOUTHERN AFRICAN INSTITUTE OF MINING AND METALLURGY","DEC 2014","2014","114","12","","","","969","978","","","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"That's Not For Our Kids: The strange death of philosophy and ethics in a low socioeconomic secondary school","Thompson, Greg; Lasic, Tomaz","","","","EDUCATIONAL PHILOSOPHY AND THEORY","SEP 19 2014","2014","46","11","","","SI","1225","1237","","10.1080/00131857.2013.771445","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"An E-learning component for agriculture graduates/post graduates","Supriya, P.; Yadav, V. K.; Sindhu, Anil Kumar; Jesudassan, Vijay","","","","INDIAN JOURNAL OF AGRICULTURAL SCIENCES","APR 2014","2014","84","4","","","","514","516","","","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Using Google Hangouts in e-learning","Rodriguez Ruibal, Antonio","","","","HISTORIA Y COMUNICACION SOCIAL","MAR 2014","2014","19","","","","SI","843","854","","10.5209/rev_HICS.2014.v19.46567","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"New teaching formulas of "Crop protection" didactic: contents and forms","Lorenzana de la Varga, Alicia","","","","HISTORIA Y COMUNICACION SOCIAL","FEB 2014","2014","19","","","","SI","707","718","","10.5209/rev_HICS.2014.v19.45059","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Development of courses directed on formation of competences demanded on the market of IT technologies","Akhmed-Zaki, Darkhan; Mansurova, Madina; Pyrkova, Anna","","","Kongar, E","2014 ZONE 1 CONFERENCE OF THE AMERICAN SOCIETY FOR ENGINEERING EDUCATION (ASEE ZONE 1)","2014","2014","","","","","","","","","","Zone 1 Conference of the American-Society-for-Engineering-Education (ASEE Zone)","APR 03-05, 2014","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"The organization of classes and assessment system using Moodle","Alajbeg, T.; Horvat, T.; Novak, T.","","","Biljanovic, P; Butkovic, Z; Skala, K; Golubic, S; CicinSain, M; Sruk, V; Ribaric, S; Gros, S; Vrdoljak, B; Mauher, M; Cetusic, G","2014 37TH INTERNATIONAL CONVENTION ON INFORMATION AND COMMUNICATION TECHNOLOGY, ELECTRONICS AND MICROELECTRONICS (MIPRO)","2014","2014","","","","","","639","642","","","37th International Convention on Information and Communication Technology, Electronics and Microelectronics (MIPRO)","MAY 26-30, 2014","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
